layer,concept,feature_id,full_score,full_rank,resample_support,median_resample_rank,mean_resample_rank,resamples,top_features_per_resample
14,factual_entities,14975,0.531685753886446,75,0.03125,14.5,14.25,128,20
14,german_language,20874,0.9504820124239498,34,0.0390625,19.0,17.0,128,20
14,german_language,12429,1.1309472668559113,28,0.15625,17.0,16.55,128,20
14,german_language,2449,0.9143065550475182,37,0.0078125,19.0,19.0,128,20
14,german_language,406,1.3200184888806052,23,0.34375,16.0,15.772727272727273,128,20
14,german_language,28952,2.5382183007247696,4,1.0,5.0,4.9765625,128,20
14,german_language,20761,3.0121971613291274,3,1.0,3.0,2.7734375,128,20
14,german_language,10487,0.8615623198269988,39,0.0,nan,nan,128,20
14,german_language,9501,1.578566953078429,15,0.9609375,16.0,16.10569105691057,128,20
14,german_language,28829,0.6949955787899071,52,0.0078125,20.0,20.0,128,20
14,german_language,22429,0.7169261120400199,49,0.015625,18.5,18.5,128,20
14,german_language,22433,1.1650010109280786,26,0.1484375,19.0,17.36842105263158,128,20
14,german_language,6947,0.7438700661384504,47,0.0078125,17.0,17.0,128,20
14,german_language,11429,1.1368778454263198,27,0.1171875,16.0,16.933333333333334,128,20
14,german_language,166,0.7190220784529496,48,0.0078125,18.0,18.0,128,20
14,german_language,6183,1.4892774264380648,17,0.5625,14.0,14.527777777777779,128,20
14,german_language,4904,1.4216446720112954,19,0.5234375,16.0,15.522388059701493,128,20
14,german_language,20137,3.593319732165302,1,1.0,1.0,1.0,128,20
14,german_language,24111,1.3680256892530103,20,0.4375,17.0,16.107142857142858,128,20
14,german_language,24760,0.8338871328241575,42,0.0078125,19.0,19.0,128,20
14,german_language,28345,2.127268836807387,9,0.9453125,9.0,8.826446280991735,128,20
14,german_language,3644,0.8727460098172609,38,0.0078125,18.0,18.0,128,20
14,german_language,573,2.1479154263864437,8,0.984375,9.0,8.714285714285714,128,20
14,german_language,17349,1.652649022976846,13,0.828125,14.0,14.226415094339623,128,20
14,german_language,28870,1.3307798468795173,22,0.421875,15.5,15.592592592592593,128,20
14,german_language,711,1.3628990588489185,21,0.40625,18.0,17.557692307692307,128,20
14,german_language,7368,1.12767949661385,29,0.15625,17.5,16.15,128,20
14,german_language,19783,0.9151254423352208,36,0.0390625,15.0,15.8,128,20
14,german_language,2122,0.8226558878223859,43,0.0078125,20.0,20.0,128,20
14,german_language,19276,0.663921343193498,57,0.0078125,20.0,20.0,128,20
14,german_language,13260,0.8544325790653307,40,0.0,nan,nan,128,20
14,german_language,7253,0.7148637788456069,50,0.0,nan,nan,128,20
14,german_language,17623,0.6844409902344026,53,0.0078125,19.0,19.0,128,20
14,german_language,5081,1.5308911178086775,16,0.703125,14.0,14.377777777777778,128,20
14,german_language,29147,0.772500565896685,44,0.0,nan,nan,128,20
14,german_language,2269,0.4197595343813086,98,0.0078125,20.0,20.0,128,20
14,german_language,30943,0.7719421115505258,45,0.0,nan,nan,128,20
14,german_language,14561,3.0582106448644892,2,1.0,2.0,2.3359375,128,20
14,german_language,28771,1.425967608473583,18,0.515625,16.5,15.924242424242424,128,20
14,german_language,24423,0.8484227562560323,41,0.015625,18.0,18.0,128,20
14,german_language,10601,0.7585192849988175,46,0.0,nan,nan,128,20
14,german_language,13547,1.641139931982968,14,0.796875,15.0,14.784313725490197,128,20
14,german_language,13932,1.8586424986768673,11,0.96875,12.0,12.274193548387096,128,20
14,german_language,6894,1.9107714208651139,10,0.96875,11.0,11.080645161290322,128,20
14,german_language,20335,1.2192047903906933,25,0.25,18.0,16.75,128,20
14,german_language,369,1.8213366205387052,12,0.984375,12.0,11.865079365079366,128,20
14,german_language,16754,2.4645467395735565,5,1.0,6.0,6.0234375,128,20
14,german_language,20223,0.9491712964730491,35,0.0234375,19.0,19.0,128,20
14,german_language,18805,1.0438664588263555,31,0.0859375,19.0,17.90909090909091,128,20
14,german_language,4214,2.389962711061402,6,1.0,7.0,6.7109375,128,20
14,german_language,23799,0.960521517939525,33,0.015625,16.5,16.5,128,20
14,german_language,25082,2.3682289879488554,7,1.0,7.0,6.8984375,128,20
14,german_language,29691,1.2993121177419256,24,0.3984375,18.0,17.11764705882353,128,20
14,german_language,31997,0.9899270082124212,32,0.015625,18.0,18.0,128,20
14,german_language,19967,1.0471908269706438,30,0.09375,18.0,17.916666666666668,128,20
14,mathematics,20227,1.8692631611168642,5,0.953125,4.0,5.237704918032787,128,20
14,mathematics,27267,0.6319884049237584,73,0.0078125,19.0,19.0,128,20
14,mathematics,30597,1.4365449145553342,14,0.6640625,10.0,10.870588235294118,128,20
14,mathematics,8198,0.5856762777217303,77,0.0078125,20.0,20.0,128,20
14,mathematics,23431,1.1841553338391047,23,0.28125,15.0,13.86111111111111,128,20
14,mathematics,3082,0.8613718280527216,46,0.0234375,19.0,19.0,128,20
14,mathematics,28171,1.206790416291223,21,0.40625,13.0,13.153846153846153,128,20
14,mathematics,21006,0.9888549721346311,34,0.2265625,15.0,14.517241379310345,128,20
14,mathematics,13200,0.9100781057505235,41,0.015625,15.0,15.0,128,20
14,mathematics,13847,1.279753540275335,19,0.4765625,16.0,15.442622950819672,128,20
14,mathematics,24095,1.964272952349767,4,1.0,5.0,5.125,128,20
14,mathematics,10783,0.9222770066359152,38,0.015625,17.0,17.0,128,20
14,mathematics,161,0.8953709099790172,43,0.046875,17.0,16.666666666666668,128,20
14,mathematics,30626,0.8245031729271071,49,0.015625,17.5,17.5,128,20
14,mathematics,21284,1.3255236007452775,18,0.6171875,13.0,12.670886075949367,128,20
14,mathematics,21670,0.9145306056215375,40,0.1171875,14.0,13.266666666666667,128,20
14,mathematics,16043,2.7193073236988345,1,1.0,1.0,1.0625,128,20
14,mathematics,3371,0.6404876771337301,72,0.0078125,16.0,16.0,128,20
14,mathematics,814,0.7402411281700774,58,0.015625,18.5,18.5,128,20
14,mathematics,13363,0.5703077918801523,80,0.0078125,18.0,18.0,128,20
14,mathematics,25652,1.6330578328101704,6,0.8984375,9.0,9.643478260869566,128,20
14,mathematics,17717,1.228118517890223,20,0.3515625,17.0,14.777777777777779,128,20
14,mathematics,22709,0.895085601251989,44,0.046875,18.5,17.833333333333332,128,20
14,mathematics,13748,0.8440599584417524,47,0.0234375,19.0,17.0,128,20
14,mathematics,570,0.7348363535979685,59,0.0078125,15.0,15.0,128,20
14,mathematics,22460,0.9586169316881996,36,0.125,17.0,16.125,128,20
14,mathematics,445,0.7849064463418888,54,0.03125,14.5,14.75,128,20
14,mathematics,22078,1.0995617349822935,28,0.21875,15.0,14.821428571428571,128,20
14,mathematics,5311,1.492979806715796,11,0.921875,11.0,11.932203389830509,128,20
14,mathematics,30019,1.1028784475694822,27,0.21875,18.0,17.214285714285715,128,20
14,mathematics,14148,0.6686770974640708,68,0.0078125,18.0,18.0,128,20
14,mathematics,23165,1.442274625339362,13,0.765625,11.0,11.673469387755102,128,20
14,mathematics,22214,1.4986004227476724,9,0.8125,10.5,11.221153846153847,128,20
14,mathematics,26693,0.8737887477404965,45,0.015625,15.5,15.5,128,20
14,mathematics,25925,0.7287187532657626,61,0.0078125,17.0,17.0,128,20
14,mathematics,8392,0.7540487979736133,56,0.015625,14.0,14.0,128,20
14,mathematics,14411,1.410917851825663,15,0.703125,13.0,12.488888888888889,128,20
14,mathematics,5708,1.1489175454282023,25,0.21875,16.0,15.571428571428571,128,20
14,mathematics,5451,0.9207956616363022,39,0.046875,16.5,16.5,128,20
14,mathematics,22093,0.9728007959641878,35,0.09375,18.0,17.25,128,20
14,mathematics,9295,0.9090728325883136,42,0.0703125,18.0,17.444444444444443,128,20
14,mathematics,5712,1.407272746191491,16,0.6640625,13.0,13.035294117647059,128,20
14,mathematics,4306,1.1429740779264006,26,0.21875,17.0,15.928571428571429,128,20
14,mathematics,29778,0.7205309647704965,64,0.0234375,18.0,18.333333333333332,128,20
14,mathematics,31317,1.2033950842623802,22,0.40625,15.0,13.961538461538462,128,20
14,mathematics,5718,1.1586105853601163,24,0.1953125,18.0,17.32,128,20
14,mathematics,30040,1.0873745554281804,29,0.1796875,16.0,16.17391304347826,128,20
14,mathematics,17112,1.0050241019391264,32,0.0234375,19.0,16.0,128,20
14,mathematics,5082,1.4700061467800036,12,0.9296875,13.0,13.07563025210084,128,20
14,mathematics,19416,0.7593279717026259,55,0.0078125,19.0,19.0,128,20
14,mathematics,12637,0.8152379706925843,50,0.03125,17.0,17.25,128,20
14,mathematics,29918,0.6564823330383733,70,0.0078125,15.0,15.0,128,20
14,mathematics,25951,0.704367781332764,66,0.0078125,19.0,19.0,128,20
14,mathematics,20961,0.8150262279158628,51,0.046875,15.0,15.333333333333334,128,20
14,mathematics,26850,0.7254674679188254,63,0.0078125,17.0,17.0,128,20
14,mathematics,4452,1.034326265595436,30,0.1953125,16.0,16.04,128,20
14,mathematics,31205,1.591508045226329,7,0.7734375,8.0,8.83838383838384,128,20
14,mathematics,20328,1.3514618177453963,17,0.6171875,14.0,14.012658227848101,128,20
14,mathematics,19560,0.8437292929305193,48,0.0078125,15.0,15.0,128,20
14,mathematics,24684,1.9739884644451942,3,1.0,4.0,4.5390625,128,20
14,mathematics,25453,1.5910423848475161,8,0.8515625,9.0,9.440366972477063,128,20
14,mathematics,4974,1.4935504671248159,10,0.84375,10.0,11.092592592592593,128,20
14,mathematics,10094,0.7965037783674261,52,0.046875,15.0,15.5,128,20
14,mathematics,11756,0.7490670554431419,57,0.015625,15.5,15.5,128,20
14,mathematics,23281,0.6536079294419436,71,0.015625,16.5,16.5,128,20
14,mathematics,11763,0.7279862341424861,62,0.03125,17.5,18.0,128,20
14,mathematics,4724,0.9253899747374801,37,0.0703125,16.0,16.444444444444443,128,20
14,mathematics,16885,1.0140448166099703,31,0.0859375,18.0,17.636363636363637,128,20
14,mathematics,2934,1.0024839503253116,33,0.1796875,15.0,14.304347826086957,128,20
14,mathematics,1015,0.486809324486071,98,0.0078125,20.0,20.0,128,20
14,mathematics,21885,2.341436958170285,2,1.0,2.0,2.4609375,128,20
14,negative_sentiment,24960,1.1070684115063503,18,0.640625,15.0,14.975609756097562,128,20
14,negative_sentiment,28930,1.1082156098301474,17,0.640625,14.0,13.487804878048781,128,20
14,negative_sentiment,20482,0.5513499202796023,57,0.0078125,20.0,20.0,128,20
14,negative_sentiment,10243,0.6372273650718828,48,0.0,nan,nan,128,20
14,negative_sentiment,25861,0.864924067165063,26,0.125,17.0,17.125,128,20
14,negative_sentiment,26758,0.6890846808442713,44,0.0390625,17.0,14.8,128,20
14,negative_sentiment,13577,0.3238599363542332,106,0.0078125,18.0,18.0,128,20
14,negative_sentiment,15372,0.7385608792508211,40,0.078125,12.5,12.4,128,20
14,negative_sentiment,14862,1.3102732532427628,8,0.9296875,10.0,10.77310924369748,128,20
14,negative_sentiment,5903,0.8033363022569306,32,0.0859375,19.0,18.272727272727273,128,20
14,negative_sentiment,4243,0.8722715871481859,25,0.375,15.5,14.5,128,20
14,negative_sentiment,8851,0.4700032142048437,71,0.015625,16.0,16.0,128,20
14,negative_sentiment,10903,1.310129027495362,9,0.78125,8.5,10.06,128,20
14,negative_sentiment,23065,0.7637537316598088,37,0.109375,16.0,15.214285714285714,128,20
14,negative_sentiment,28827,1.0204057862660698,20,0.5,12.5,13.25,128,20
14,negative_sentiment,6044,0.5134028050614982,64,0.015625,19.0,19.0,128,20
14,negative_sentiment,15389,0.5330240519386489,61,0.0078125,13.0,13.0,128,20
14,negative_sentiment,14749,0.24516124518997567,128,0.0078125,12.0,12.0,128,20
14,negative_sentiment,11045,0.7867983468152394,34,0.1171875,17.0,15.333333333333334,128,20
14,negative_sentiment,5672,0.5414946326303871,60,0.015625,15.5,15.5,128,20
14,negative_sentiment,5418,0.8223707019883387,30,0.203125,16.0,15.76923076923077,128,20
14,negative_sentiment,29229,0.6443014033829895,47,0.0,nan,nan,128,20
14,negative_sentiment,14766,1.2368905616916295,12,0.84375,11.0,11.796296296296296,128,20
14,negative_sentiment,3375,2.648172350912231,1,1.0,1.0,1.0390625,128,20
14,negative_sentiment,11565,0.6355620604188067,49,0.0,nan,nan,128,20
14,negative_sentiment,2482,0.6279296127625453,51,0.0234375,18.0,18.333333333333332,128,20
14,negative_sentiment,29108,0.45759691703647687,76,0.0078125,20.0,20.0,128,20
14,negative_sentiment,20277,0.9634360899376189,22,0.2890625,14.0,14.91891891891892,128,20
14,negative_sentiment,13110,1.6016343039381733,4,1.0,5.0,5.765625,128,20
14,negative_sentiment,30647,0.6329943198298386,50,0.0078125,19.0,19.0,128,20
14,negative_sentiment,14651,2.469966189749021,2,1.0,2.0,1.9765625,128,20
14,negative_sentiment,29502,1.1756716257006201,13,0.625,12.0,11.85,128,20
14,negative_sentiment,19266,0.7842031265491737,35,0.1328125,17.0,16.294117647058822,128,20
14,negative_sentiment,28995,1.1262244107701196,15,0.6640625,11.0,11.48235294117647,128,20
14,negative_sentiment,25411,0.660906808603044,45,0.015625,18.5,18.5,128,20
14,negative_sentiment,7749,1.2892681380676105,10,0.75,10.0,10.708333333333334,128,20
14,negative_sentiment,9413,1.1438920354581594,14,0.65625,15.0,13.904761904761905,128,20
14,negative_sentiment,9926,0.48645665956832473,68,0.015625,16.0,16.0,128,20
14,negative_sentiment,24901,0.8207540553154622,31,0.1015625,17.0,16.23076923076923,128,20
14,negative_sentiment,23114,0.773195869014128,36,0.1640625,17.0,16.19047619047619,128,20
14,negative_sentiment,23374,0.8274262343340241,28,0.1875,17.0,15.416666666666666,128,20
14,negative_sentiment,10322,1.6505751018692743,3,1.0,4.0,5.875,128,20
14,negative_sentiment,24659,0.614573239760216,52,0.046875,14.5,15.0,128,20
14,negative_sentiment,1880,0.9513507773028511,23,0.265625,18.0,17.294117647058822,128,20
14,negative_sentiment,30941,1.4442770800539306,7,0.9765625,8.0,8.432,128,20
14,negative_sentiment,349,0.7161716465100639,41,0.046875,15.5,14.666666666666666,128,20
14,negative_sentiment,13537,0.7529500629825419,38,0.1015625,14.0,14.384615384615385,128,20
14,negative_sentiment,19683,0.6960938654570175,43,0.0,nan,nan,128,20
14,negative_sentiment,25445,1.4674260062814464,6,0.9140625,6.0,7.230769230769231,128,20
14,negative_sentiment,14952,0.7093379737204072,42,0.0390625,17.0,17.8,128,20
14,negative_sentiment,24170,0.8267931163167848,29,0.21875,15.0,14.821428571428571,128,20
14,negative_sentiment,32618,0.5947229470555321,54,0.015625,18.0,18.0,128,20
14,negative_sentiment,12012,1.5157807645885588,5,1.0,6.0,7.34375,128,20
14,negative_sentiment,20715,0.2824039397527153,115,0.0078125,19.0,19.0,128,20
14,negative_sentiment,21102,0.8604869776087827,27,0.1484375,15.0,15.210526315789474,128,20
14,negative_sentiment,32494,0.7960579029955898,33,0.2734375,12.0,11.314285714285715,128,20
14,negative_sentiment,14448,1.0553342084994053,19,0.4921875,16.0,15.761904761904763,128,20
14,negative_sentiment,8558,0.6598664070899196,46,0.078125,16.0,15.5,128,20
14,negative_sentiment,2932,1.1142942533549212,16,0.5234375,13.0,12.417910447761194,128,20
14,negative_sentiment,24949,0.9992558202300227,21,0.40625,16.0,14.788461538461538,128,20
14,negative_sentiment,6389,0.7394033552221699,39,0.1015625,17.0,17.307692307692307,128,20
14,negative_sentiment,23669,0.880266030962928,24,0.1875,15.0,14.291666666666666,128,20
14,negative_sentiment,32628,0.5494537607852772,59,0.0234375,19.0,18.666666666666668,128,20
14,negative_sentiment,18682,1.2810286726969744,11,0.9140625,11.0,11.692307692307692,128,20
14,negative_sentiment,15099,0.341867191795436,101,0.0078125,16.0,16.0,128,20
14,negative_sentiment,16892,0.5278901070702673,62,0.0234375,14.0,15.666666666666666,128,20
14,positive_sentiment,24960,0.7178014268819181,38,0.0703125,18.0,17.444444444444443,128,20
14,positive_sentiment,28673,0.3788748729780393,94,0.0078125,20.0,20.0,128,20
14,positive_sentiment,4866,1.0442602418254487,14,0.578125,14.0,13.527027027027026,128,20
14,positive_sentiment,28930,0.7857667105685526,31,0.21875,16.0,15.678571428571429,128,20
14,positive_sentiment,25861,0.7866596131753552,30,0.125,18.5,17.4375,128,20
14,positive_sentiment,26758,0.8412345701326094,24,0.3046875,16.0,15.461538461538462,128,20
14,positive_sentiment,27269,0.6452887129694687,45,0.0703125,16.0,16.555555555555557,128,20
14,positive_sentiment,13577,1.6448066537351795,5,0.9921875,6.0,6.307086614173229,128,20
14,positive_sentiment,8202,1.9728704813834121,3,1.0,3.0,3.3046875,128,20
14,positive_sentiment,15372,0.6647385197343048,43,0.1015625,17.0,16.53846153846154,128,20
14,positive_sentiment,27277,0.5327027068613144,61,0.03125,20.0,18.0,128,20
14,positive_sentiment,14862,1.4365242059082808,6,0.984375,8.0,8.706349206349206,128,20
14,positive_sentiment,26770,0.4463200863547084,80,0.015625,17.0,17.0,128,20
14,positive_sentiment,8595,0.5214026068525146,65,0.015625,15.5,15.5,128,20
14,positive_sentiment,29717,0.7019923957552127,40,0.078125,18.5,17.7,128,20
14,positive_sentiment,1685,0.5891278166737854,57,0.0234375,18.0,17.333333333333332,128,20
14,positive_sentiment,28568,0.5151416772539402,67,0.015625,18.5,18.5,128,20
14,positive_sentiment,23065,0.7651918974657689,33,0.1953125,15.0,14.56,128,20
14,positive_sentiment,23066,0.5789473830351637,58,0.0234375,19.0,19.0,128,20
14,positive_sentiment,1432,0.44443783500838835,81,0.0234375,18.0,18.0,128,20
14,positive_sentiment,27165,0.5359255578481159,60,0.046875,16.5,15.833333333333334,128,20
14,positive_sentiment,15389,0.6511600550670926,44,0.046875,17.0,16.833333333333332,128,20
14,positive_sentiment,13343,1.3753937197364845,9,0.953125,9.0,9.48360655737705,128,20
14,positive_sentiment,24096,0.5102668381741001,69,0.03125,19.0,18.5,128,20
14,positive_sentiment,11683,0.27116171197431,127,0.0078125,20.0,20.0,128,20
14,positive_sentiment,9509,0.634208337464317,47,0.078125,17.0,16.5,128,20
14,positive_sentiment,15400,0.8089330815313153,27,0.1640625,15.0,14.238095238095237,128,20
14,positive_sentiment,30249,0.8832470358608893,20,0.21875,17.0,17.357142857142858,128,20
14,positive_sentiment,15273,0.7870104769687144,29,0.1484375,17.0,17.05263157894737,128,20
14,positive_sentiment,2475,0.7274971980085465,36,0.109375,15.5,14.642857142857142,128,20
14,positive_sentiment,29229,2.110051122810378,1,1.0,2.0,1.9296875,128,20
14,positive_sentiment,14766,1.972924178345604,2,1.0,3.0,3.1875,128,20
14,positive_sentiment,175,0.5213726759552467,66,0.0078125,19.0,19.0,128,20
14,positive_sentiment,15534,0.53793593490639,59,0.03125,18.5,18.0,128,20
14,positive_sentiment,7350,1.2286875300134892,12,0.84375,12.0,12.37962962962963,128,20
14,positive_sentiment,7735,0.6329672911503146,49,0.0234375,19.0,19.0,128,20
14,positive_sentiment,2621,0.44031143550460256,82,0.0078125,20.0,20.0,128,20
14,positive_sentiment,28480,1.9504443636307394,4,1.0,3.0,3.2734375,128,20
14,positive_sentiment,19266,0.6174341064510142,52,0.0625,18.0,16.875,128,20
14,positive_sentiment,27843,0.592491243805083,56,0.0390625,18.0,17.6,128,20
14,positive_sentiment,7749,1.3559351662852268,10,0.9140625,9.0,9.35897435897436,128,20
14,positive_sentiment,24901,0.7796566495303359,32,0.2265625,17.0,16.17241379310345,128,20
14,positive_sentiment,9413,0.8262255705421169,26,0.2265625,16.0,15.758620689655173,128,20
14,positive_sentiment,9926,0.4512379517533793,79,0.0078125,18.0,18.0,128,20
14,positive_sentiment,16070,0.599006441937971,53,0.0078125,20.0,20.0,128,20
14,positive_sentiment,23114,0.8635173793085285,22,0.3203125,15.0,14.658536585365853,128,20
14,positive_sentiment,20556,0.5321739920939037,62,0.015625,18.0,18.0,128,20
14,positive_sentiment,23374,1.0336683812784984,16,0.578125,13.0,12.85135135135135,128,20
14,positive_sentiment,19152,1.159466595001265,13,0.6953125,12.0,12.02247191011236,128,20
14,positive_sentiment,10579,0.5315006511187919,63,0.015625,10.5,10.5,128,20
14,positive_sentiment,11348,0.7184321285712993,37,0.078125,17.0,17.1,128,20
14,positive_sentiment,31444,0.5045440821690779,70,0.0078125,16.0,16.0,128,20
14,positive_sentiment,1880,0.829485497512539,25,0.15625,19.0,17.55,128,20
14,positive_sentiment,28249,0.41522590404034976,87,0.0234375,16.0,17.0,128,20
14,positive_sentiment,30042,1.4042349043281654,7,0.953125,8.0,8.69672131147541,128,20
14,positive_sentiment,3930,0.6338760444024027,48,0.1015625,17.0,16.153846153846153,128,20
14,positive_sentiment,349,0.8790759170404528,21,0.3203125,16.0,15.75609756097561,128,20
14,positive_sentiment,30941,0.9984130687967958,17,0.5,15.5,15.390625,128,20
14,positive_sentiment,29791,1.0439320946621924,15,0.6328125,13.0,13.333333333333334,128,20
14,positive_sentiment,7904,0.9101734455484483,19,0.375,16.0,15.895833333333334,128,20
14,positive_sentiment,2149,0.628189183057563,51,0.0625,17.0,16.25,128,20
14,positive_sentiment,14952,0.7125594397172306,39,0.03125,16.0,15.5,128,20
14,positive_sentiment,32618,0.6701021769898918,42,0.046875,17.5,17.166666666666668,128,20
14,positive_sentiment,20715,0.2824035963964628,120,0.03125,16.0,15.5,128,20
14,positive_sentiment,12012,0.7625932138317713,34,0.125,17.0,17.25,128,20
14,positive_sentiment,21102,1.380855822454855,8,0.921875,8.0,9.576271186440678,128,20
14,positive_sentiment,32494,0.7960579029955898,28,0.328125,11.5,11.452380952380953,128,20
14,positive_sentiment,4335,0.6317066476411084,50,0.0390625,18.0,17.6,128,20
14,positive_sentiment,2927,0.6921664730508571,41,0.0234375,18.0,17.666666666666668,128,20
14,positive_sentiment,14448,0.8473993602118125,23,0.0859375,19.0,18.0,128,20
14,positive_sentiment,2932,1.2438064328114538,11,0.890625,12.0,11.657894736842104,128,20
14,positive_sentiment,23669,0.9129780761752088,18,0.3359375,14.0,14.395348837209303,128,20
14,positive_sentiment,6389,0.7563507980118532,35,0.15625,18.0,16.5,128,20
14,positive_sentiment,32628,0.4672054718498589,73,0.0078125,20.0,20.0,128,20
14,positive_sentiment,25077,0.3178976053193765,107,0.0078125,15.0,15.0,128,20
14,positive_sentiment,15099,0.6416727733143722,46,0.0546875,18.0,17.428571428571427,128,20
14,uncertainty,7680,2.166862960816144,4,1.0,4.0,3.921875,128,20
14,uncertainty,4618,1.1309174914565403,16,0.546875,15.0,14.542857142857143,128,20
14,uncertainty,5132,0.7586975511307941,36,0.0703125,17.0,16.77777777777778,128,20
14,uncertainty,15389,0.6353136695737521,57,0.046875,18.5,18.666666666666668,128,20
14,uncertainty,9760,0.5486717058652919,67,0.0078125,16.0,16.0,128,20
14,uncertainty,5672,0.846345251625941,30,0.1640625,16.0,16.38095238095238,128,20
14,uncertainty,8236,0.4989777025722181,83,0.0078125,20.0,20.0,128,20
14,uncertainty,19503,1.3600768751485874,10,0.7734375,11.0,11.292929292929292,128,20
14,uncertainty,28215,1.0644834652114743,18,0.5546875,15.0,15.070422535211268,128,20
14,uncertainty,8264,0.6942371555395562,47,0.0703125,15.0,15.777777777777779,128,20
14,uncertainty,30281,1.157887650715218,15,0.578125,13.0,13.391891891891891,128,20
14,uncertainty,4693,0.8793392712381736,29,0.1015625,17.0,16.384615384615383,128,20
14,uncertainty,31319,0.6846807035293022,50,0.0390625,20.0,18.6,128,20
14,uncertainty,23128,1.2280855507209656,13,0.6796875,12.0,13.275862068965518,128,20
14,uncertainty,8791,0.2270453207491896,227,0.0078125,17.0,17.0,128,20
14,uncertainty,26717,0.3776050118361955,133,0.015625,17.0,17.0,128,20
14,uncertainty,25695,0.6964700003749431,46,0.0625,16.5,17.0,128,20
14,uncertainty,22632,1.08072683395845,17,0.53125,14.5,14.132352941176471,128,20
14,uncertainty,8302,2.356750136413425,2,1.0,2.0,2.5078125,128,20
14,uncertainty,14448,0.9352238773020012,23,0.1015625,19.0,18.384615384615383,128,20
14,uncertainty,23673,0.636707959870581,56,0.015625,15.5,15.5,128,20
14,uncertainty,18561,2.0998789879382187,5,1.0,4.0,4.3203125,128,20
14,uncertainty,14978,0.6771522082289099,52,0.0390625,18.0,16.8,128,20
14,uncertainty,16004,0.5252401392676703,74,0.015625,16.5,16.5,128,20
14,uncertainty,6795,0.6065448489192331,60,0.0078125,19.0,19.0,128,20
14,uncertainty,8344,0.48884288901903067,88,0.0078125,15.0,15.0,128,20
14,uncertainty,4766,0.550920187106472,66,0.0234375,14.0,14.666666666666666,128,20
14,uncertainty,25772,0.5429945977489442,68,0.0078125,20.0,20.0,128,20
14,uncertainty,27316,0.7184207457086945,40,0.0703125,17.0,16.88888888888889,128,20
14,uncertainty,9910,0.34974966344503067,142,0.0078125,19.0,19.0,128,20
14,uncertainty,9407,0.6997628808232719,45,0.0390625,19.0,17.6,128,20
14,uncertainty,11462,1.351726442267879,12,0.828125,12.0,12.31132075471698,128,20
14,uncertainty,22215,0.4895564192930455,87,0.0078125,18.0,18.0,128,20
14,uncertainty,17612,0.5044084916431227,82,0.0078125,20.0,20.0,128,20
14,uncertainty,6353,0.8842394476129484,28,0.15625,17.0,15.8,128,20
14,uncertainty,31444,0.9971589485105078,20,0.3671875,15.0,15.085106382978724,128,20
14,uncertainty,24794,1.4409352373697788,9,0.9453125,11.0,11.24793388429752,128,20
14,uncertainty,14056,1.8290155205091956,7,0.9921875,7.0,7.31496062992126,128,20
14,uncertainty,5866,0.509250975658227,80,0.015625,17.5,17.5,128,20
14,uncertainty,20715,0.7184886076252683,39,0.1953125,14.0,14.16,128,20
14,uncertainty,16622,0.8920807636388511,27,0.1953125,15.0,15.2,128,20
14,uncertainty,32494,0.9567388805667709,21,0.46875,12.0,12.566666666666666,128,20
14,uncertainty,8430,0.7036714808602852,44,0.0546875,16.0,16.857142857142858,128,20
14,uncertainty,1280,1.2038621312007098,14,0.6484375,14.0,14.349397590361447,128,20
14,uncertainty,14597,0.6230769856718558,58,0.0078125,20.0,20.0,128,20
14,uncertainty,7448,0.3894415617807284,124,0.0078125,20.0,20.0,128,20
14,uncertainty,10527,0.781898599916471,35,0.1015625,14.0,15.0,128,20
14,uncertainty,20255,1.518302319298143,8,0.984375,9.0,10.11111111111111,128,20
14,uncertainty,15647,0.8363499995701926,33,0.171875,17.0,16.454545454545453,128,20
14,uncertainty,31521,0.5793461973401997,63,0.0078125,19.0,19.0,128,20
14,uncertainty,804,0.5826136648448788,61,0.0234375,20.0,17.666666666666668,128,20
14,uncertainty,3375,0.4453686454232798,106,0.0078125,19.0,19.0,128,20
14,uncertainty,17204,0.4755052889103029,96,0.0078125,20.0,20.0,128,20
14,uncertainty,10049,0.9450928748596289,22,0.359375,15.5,14.673913043478262,128,20
14,uncertainty,16708,0.6863016747301498,49,0.0703125,17.0,16.22222222222222,128,20
14,uncertainty,21317,2.292148139145097,3,1.0,3.0,2.8515625,128,20
14,uncertainty,22860,1.351767108264191,11,0.8984375,12.0,12.356521739130434,128,20
14,uncertainty,9042,0.5141732201384546,78,0.0078125,20.0,20.0,128,20
14,uncertainty,31587,0.5557054314371679,65,0.0390625,19.0,18.4,128,20
14,uncertainty,1384,2.3875682924137642,1,1.0,2.0,2.203125,128,20
14,uncertainty,31593,0.8371325879642689,32,0.1328125,18.0,15.764705882352942,128,20
14,uncertainty,1388,0.8224649856643533,34,0.1640625,17.0,16.80952380952381,128,20
14,uncertainty,32620,0.713744327981132,42,0.0546875,19.0,18.142857142857142,128,20
14,uncertainty,2927,0.8414931055419942,31,0.0625,18.0,18.125,128,20
14,uncertainty,12152,0.610103249439147,59,0.0078125,14.0,14.0,128,20
14,uncertainty,16249,0.682914069061086,51,0.046875,17.0,17.166666666666668,128,20
14,uncertainty,19321,0.9013417280333669,24,0.15625,18.0,17.85,128,20
14,uncertainty,21887,0.7118801224154295,43,0.0546875,17.0,16.428571428571427,128,20
14,uncertainty,25474,0.8977978664845234,25,0.2578125,16.0,15.606060606060606,128,20
